customer_id,age,gender,country,preferred_channel,loyalty_tier,registration_date,last_purchase_days_ago,total_purchases,avg_order_value,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,preferred_brand,preferred_category,total_revenue,churned
CUST_00181,30,F,Poland,physical_store,Silver,2025-09-26,256,76,37.3,0.519,9,0.037,6,9.0,0,Zara,Jewelry,2834.8,1
CUST_00182,58,M,USA,loyalty_program,Silver,2025-09-21,110,24,61.75,0.045,54,0.092,7,7.0,0,Massimo Dutti,Footwear,1482.0,0
CUST_00183,20,M,Poland,loyalty_program,Bronze,2023-11-07,320,39,52.92,0.172,49,0.138,0,0.0,1,Uniqlo,Jewelry,2063.88,1
CUST_00184,56,M,Poland,instagram_shop,Platinum,2024-04-12,340,61,31.08,0.147,45,0.031,3,5.0,1,Massimo Dutti,Dresses,1895.88,0
CUST_00185,23,F,Poland,ecommerce,Gold,2023-11-22,250,23,14.12,0.182,15,0.288,1,9.0,1,Bershka,Jewelry,324.76,0
CUST_00186,25,M,Poland,mobile_app,Silver,2023-12-18,77,72,79.87,0.329,12,0.168,0,10.0,0,Mango,Bags,5750.64,0
CUST_00187,44,M,Italy,ecommerce,Bronze,2023-08-25,283,79,70.71,0.337,42,0.347,6,4.0,1,Zara,Bags,5586.09,0
CUST_00188,26,F,Brazil,physical_store,Silver,2025-12-18,87,39,44.21,0.28,34,0.019,3,9.0,1,Bershka,Tops,1724.19,0
CUST_00189,54,M,France,physical_store,Silver,2025-09-18,250,72,116.4,0.316,57,0.079,6,10.0,1,Stradivarius,Tops,8380.8,0
CUST_00190,50,F,Italy,loyalty_program,Gold,2025-12-04,208,11,61.53,0.472,29,0.021,3,9.0,1,COS,Underwear,676.83,0
CUST_00191,59,NB,UK,loyalty_program,Platinum,2024-01-04,159,42,77.41,0.494,48,0.072,7,4.0,1,Zara,Accessories,3251.22,0
CUST_00192,61,F,Poland,mobile_app,Gold,2024-05-13,12,25,54.39,0.231,4,0.12,2,9.0,0,Massimo Dutti,Accessories,1359.75,0
CUST_00193,41,F,Germany,email_campaign,Bronze,2025-08-27,225,34,15.34,0.156,38,0.011,4,5.0,0,Bershka,Accessories,521.56,0
CUST_00194,32,F,Germany,ecommerce,Gold,2024-11-14,358,22,155.2,0.498,5,0.156,6,4.0,1,COS,Underwear,3414.4,1
CUST_00195,49,M,USA,ecommerce,Bronze,2025-03-11,301,2,73.94,0.136,37,0.349,6,2.0,0,Bershka,Sportswear,147.88,1
CUST_00196,49,F,USA,physical_store,Bronze,2025-03-14,32,51,18.89,0.197,37,0.055,6,1.0,1,Mango,Footwear,963.39,0
CUST_00197,41,F,UK,ecommerce,Bronze,2023-10-02,54,16,38.01,0.324,19,0.238,5,10.0,1,Uniqlo,Dresses,608.16,0
CUST_00198,58,F,Italy,mobile_app,Gold,2025-06-24,242,11,86.4,0.521,38,0.285,7,10.0,0,Uniqlo,Bags,950.4,1
CUST_00199,29,M,Germany,instagram_shop,Gold,2023-11-25,115,78,182.91,0.412,5,0.303,1,10.0,1,Reserved,Tops,14266.98,0
CUST_00200,56,F,Spain,loyalty_program,Bronze,2025-03-28,288,69,68.71,0.217,4,0.273,4,4.0,0,COS,Underwear,4740.99,1
CUST_00201,19,F,Spain,physical_store,Bronze,2024-09-14,104,62,98.55,0.189,54,0.12,5,9.0,1,Bershka,Dresses,6110.1,1
CUST_00202,20,M,France,loyalty_program,Platinum,2023-09-03,311,19,204.06,0.417,6,0.03,0,9.0,1,COS,Sportswear,3877.14,1
CUST_00203,54,F,Spain,loyalty_program,Silver,2024-11-12,297,29,196.45,0.311,14,0.382,0,9.0,1,H&M,Underwear,5697.05,1
CUST_00204,34,M,Portugal,loyalty_program,Bronze,2025-11-04,127,42,67.42,0.201,17,0.089,4,10.0,0,Zara,Footwear,2831.64,0
CUST_00205,19,F,Poland,instagram_shop,Silver,2023-10-13,40,23,92.5,0.17,36,0.129,1,8.0,0,Zara,Outerwear,2127.5,0
CUST_00206,19,M,UK,ecommerce,Silver,2025-09-19,72,60,24.95,0.227,42,0.058,4,8.0,1,Bershka,Bottoms,1497.0,0
CUST_00207,45,F,USA,email_campaign,Platinum,2025-12-25,235,73,52.39,0.337,26,0.132,0,3.0,1,Stradivarius,Jewelry,3824.47,0
CUST_00208,40,F,Portugal,loyalty_program,Bronze,2026-03-08,247,18,75.58,0.103,22,0.237,4,10.0,1,Bershka,Underwear,1360.44,1
CUST_00209,54,M,Brazil,mobile_app,Bronze,2025-09-28,294,55,39.04,0.465,28,0.291,7,8.0,0,Massimo Dutti,Dresses,2147.2,1
CUST_00210,49,F,Poland,loyalty_program,Bronze,2024-12-09,247,18,18.89,0.325,23,0.092,7,10.0,0,Reserved,Sportswear,340.02,1
CUST_00211,50,M,Germany,loyalty_program,Bronze,2025-05-02,312,27,52.9,0.306,24,0.214,6,10.0,0,Pull&Bear,Bottoms,1428.3,0
CUST_00212,18,F,Poland,ecommerce,Silver,2023-12-27,34,1,13.27,0.505,19,0.125,6,10.0,1,Zara,Outerwear,13.27,0
CUST_00213,36,F,USA,mobile_app,Gold,2023-07-18,129,14,182.74,0.487,45,0.018,5,8.0,1,COS,Footwear,2558.36,0
CUST_00214,19,F,Netherlands,ecommerce,Silver,2023-07-27,10,59,52.15,0.4,20,0.057,3,3.0,0,Bershka,Accessories,3076.85,0
CUST_00215,61,NB,Netherlands,loyalty_program,Platinum,2025-01-25,168,78,127.73,0.152,39,0.019,5,0.0,0,Bershka,Tops,9962.94,0
CUST_00216,43,F,Portugal,ecommerce,Gold,2024-01-07,272,33,27.02,0.016,39,0.019,2,0.0,1,H&M,Outerwear,891.66,1
CUST_00217,49,F,Italy,ecommerce,Bronze,2025-12-08,216,36,36.51,0.159,1,0.145,3,9.0,0,H&M,Dresses,1314.36,1
CUST_00218,23,F,Germany,physical_store,Bronze,2025-05-05,240,39,87.36,0.7,47,0.091,6,6.0,1,Stradivarius,Jewelry,3407.04,0
CUST_00219,49,F,USA,instagram_shop,Silver,2024-02-21,14,76,180.24,0.127,48,0.36,1,7.0,1,Zara,Dresses,13698.24,0
CUST_00220,21,F,USA,email_campaign,Bronze,2026-04-03,90,45,63.35,0.064,57,0.022,2,3.0,1,Reserved,Accessories,2850.75,0
CUST_00221,28,M,USA,instagram_shop,Silver,2024-01-29,18,25,28.18,0.43,41,0.063,0,0.0,0,Bershka,Bottoms,704.5,0
CUST_00222,34,F,Spain,instagram_shop,Bronze,2024-10-11,340,15,109.84,0.266,45,0.371,5,4.0,0,Bershka,Jewelry,1647.6,1
CUST_00223,55,M,USA,mobile_app,Silver,2023-09-19,169,20,23.18,0.42,43,0.23,4,5.0,0,Massimo Dutti,Footwear,463.6,0
CUST_00224,41,F,Netherlands,physical_store,Silver,2024-08-31,56,34,154.71,0.299,19,0.145,4,3.0,1,Bershka,Underwear,5260.14,0
CUST_00225,22,M,Brazil,physical_store,Bronze,2023-11-23,164,58,127.66,0.417,10,0.1,7,8.0,1,COS,Footwear,7404.28,1
CUST_00226,51,M,UK,ecommerce,Silver,2023-07-16,152,60,29.77,0.495,1,0.198,4,9.0,1,Bershka,Footwear,1786.2,1
CUST_00227,23,F,Poland,instagram_shop,Bronze,2025-05-25,90,78,49.41,0.519,46,0.079,4,0.0,1,Uniqlo,Jewelry,3853.98,1
CUST_00228,39,NB,UK,email_campaign,Bronze,2025-03-15,285,30,36.28,0.259,14,0.21,0,3.0,1,Zara,Footwear,1088.4,1
CUST_00229,28,F,Netherlands,mobile_app,Silver,2024-08-08,22,13,74.01,0.256,25,0.173,6,9.0,0,Uniqlo,Accessories,962.13,0
CUST_00230,33,M,Netherlands,physical_store,Bronze,2025-01-17,267,78,79.48,0.538,2,0.183,7,6.0,1,Stradivarius,Sportswear,6199.44,0
CUST_00231,50,M,Brazil,ecommerce,Gold,2025-12-09,297,67,13.85,0.171,17,0.551,6,1.0,1,H&M,Accessories,927.95,1
CUST_00232,26,F,France,email_campaign,Bronze,2025-12-04,246,45,82.67,0.11,19,0.14,4,9.0,1,Reserved,Underwear,3720.15,1
CUST_00233,23,F,Portugal,instagram_shop,Silver,2024-07-04,139,40,50.48,0.564,23,0.104,1,9.0,0,COS,Underwear,2019.2,0
CUST_00234,33,F,Spain,email_campaign,Silver,2025-12-11,52,38,20.6,0.176,58,0.113,3,4.0,0,Stradivarius,Jewelry,782.8,0
CUST_00235,46,F,Italy,physical_store,Bronze,2025-12-26,67,75,88.94,0.29,15,0.187,6,1.0,0,H&M,Sportswear,6670.5,0
CUST_00236,20,F,USA,mobile_app,Bronze,2023-08-05,85,47,193.9,0.366,40,0.207,4,3.0,0,Mango,Outerwear,9113.3,0
CUST_00237,37,F,USA,instagram_shop,Silver,2023-06-13,250,29,59.64,0.196,22,0.178,1,3.0,1,Zara,Bags,1729.56,1
CUST_00238,53,F,Brazil,mobile_app,Bronze,2025-05-20,331,34,166.98,0.073,49,0.108,2,8.0,0,Massimo Dutti,Outerwear,5677.32,1
CUST_00239,36,M,France,loyalty_program,Bronze,2025-12-12,123,11,105.29,0.303,38,0.22,1,10.0,1,Reserved,Outerwear,1158.19,0
CUST_00240,43,F,USA,email_campaign,Silver,2023-06-02,202,20,106.26,0.319,9,0.292,6,4.0,1,Reserved,Sportswear,2125.2,1
CUST_00241,20,F,Spain,email_campaign,Bronze,2025-10-25,6,20,79.2,0.244,21,0.077,2,9.0,0,Reserved,Footwear,1584.0,0
CUST_00242,36,M,Portugal,ecommerce,Silver,2025-03-23,337,73,45.74,0.274,19,0.078,7,4.0,1,Pull&Bear,Accessories,3339.02,1
CUST_00243,37,F,Spain,instagram_shop,Gold,2025-11-18,199,56,30.16,0.354,48,0.106,7,1.0,0,Mango,Outerwear,1688.96,1
CUST_00244,49,F,France,email_campaign,Bronze,2025-11-19,224,23,639.11,0.171,47,0.191,2,2.0,1,COS,Outerwear,14699.53,1
CUST_00245,24,F,Netherlands,physical_store,Bronze,2024-12-12,13,25,62.69,0.359,9,0.084,5,6.0,1,Bershka,Jewelry,1567.25,0
CUST_00246,58,M,Spain,loyalty_program,Bronze,2024-01-02,6,33,61.75,0.361,25,0.286,5,4.0,0,Zara,Tops,2037.75,0
CUST_00247,50,M,UK,physical_store,Silver,2025-08-05,121,31,130.2,0.361,48,0.032,7,9.0,0,Reserved,Outerwear,4036.2,0
CUST_00248,57,F,Spain,mobile_app,Bronze,2024-11-19,45,74,12.0,0.367,21,0.097,4,1.0,0,Pull&Bear,Dresses,888.0,1
CUST_00249,56,M,Netherlands,loyalty_program,Bronze,2026-01-16,362,79,86.54,0.477,11,0.258,3,5.0,1,Mango,Footwear,6836.66,0
CUST_00250,35,F,USA,loyalty_program,Bronze,2025-10-22,26,1,160.49,0.421,6,0.304,7,5.0,1,H&M,Tops,160.49,1
CUST_00251,57,M,Poland,physical_store,Bronze,2023-12-01,4,54,157.23,0.282,32,0.103,3,2.0,1,Reserved,Underwear,8490.42,0
CUST_00252,18,M,Poland,email_campaign,Silver,2024-06-29,293,16,86.36,0.411,43,0.105,5,4.0,1,Stradivarius,Bags,1381.76,1
CUST_00253,28,M,Poland,physical_store,Bronze,2024-10-20,277,59,24.41,0.314,17,0.119,5,1.0,1,H&M,Bottoms,1440.19,1
CUST_00254,45,F,USA,instagram_shop,Bronze,2025-02-13,284,66,112.07,0.099,56,0.366,3,4.0,1,Uniqlo,Tops,7396.62,0
CUST_00255,42,F,Brazil,mobile_app,Bronze,2024-07-03,210,3,22.45,0.128,47,0.153,0,10.0,1,Massimo Dutti,Dresses,67.35,0
CUST_00256,40,F,Portugal,loyalty_program,Bronze,2024-12-05,288,15,182.33,0.318,43,0.099,2,1.0,1,Stradivarius,Sportswear,2734.95,1
CUST_00257,48,M,Portugal,instagram_shop,Bronze,2024-10-11,359,32,102.01,0.556,41,0.034,1,1.0,1,Bershka,Tops,3264.32,0
CUST_00258,47,F,USA,email_campaign,Bronze,2024-01-18,181,50,40.34,0.258,10,0.172,4,0.0,0,Pull&Bear,Outerwear,2017.0,0
CUST_00259,59,M,Spain,email_campaign,Bronze,2025-07-13,253,60,129.48,0.299,11,0.307,2,3.0,1,Mango,Outerwear,7768.8,0
CUST_00260,52,NB,Italy,physical_store,Gold,2024-08-01,282,8,48.26,0.285,31,0.529,3,7.0,0,Uniqlo,Jewelry,386.08,1
CUST_00261,24,F,Portugal,ecommerce,Bronze,2023-09-14,145,7,59.14,0.115,35,0.009,0,2.0,1,Reserved,Dresses,413.98,0
CUST_00262,33,M,UK,loyalty_program,Silver,2024-06-29,116,4,97.23,0.327,35,0.121,2,4.0,0,Uniqlo,Sportswear,388.92,0
CUST_00263,43,M,UK,loyalty_program,Bronze,2025-11-10,349,10,52.36,0.141,9,0.04,6,1.0,1,Stradivarius,Bottoms,523.6,1
CUST_00264,19,NB,Germany,ecommerce,Silver,2026-03-19,30,60,45.75,0.667,37,0.028,3,6.0,1,H&M,Sportswear,2745.0,0
CUST_00265,18,NB,UK,email_campaign,Bronze,2023-09-12,242,25,33.11,0.243,36,0.059,7,3.0,1,Massimo Dutti,Dresses,827.75,1
CUST_00266,29,M,Portugal,email_campaign,Gold,2025-09-15,5,42,116.22,0.312,44,0.419,5,2.0,1,Massimo Dutti,Jewelry,4881.24,0
CUST_00267,22,F,Italy,loyalty_program,Silver,2025-11-08,262,47,56.53,0.169,42,0.011,0,5.0,0,Zara,Bags,2656.91,0
CUST_00268,54,M,Netherlands,mobile_app,Bronze,2025-01-26,106,32,126.46,0.38,40,0.03,6,0.0,0,COS,Sportswear,4046.72,0
CUST_00269,49,F,Poland,loyalty_program,Bronze,2023-06-06,124,74,34.54,0.63,30,0.156,0,2.0,1,Uniqlo,Underwear,2555.96,0
CUST_00270,26,M,Spain,email_campaign,Silver,2024-10-11,326,73,25.05,0.139,2,0.046,6,1.0,1,Mango,Tops,1828.65,0
CUST_00271,58,M,Netherlands,email_campaign,Gold,2025-07-10,138,25,131.78,0.029,55,0.034,7,4.0,0,Reserved,Bottoms,3294.5,1
CUST_00272,52,F,Italy,mobile_app,Bronze,2024-04-23,106,16,23.16,0.197,47,0.059,1,0.0,1,Stradivarius,Tops,370.56,0
CUST_00273,36,M,Brazil,instagram_shop,Bronze,2025-11-18,213,49,35.1,0.519,47,0.298,4,4.0,1,Pull&Bear,Footwear,1719.9,0
CUST_00274,33,F,Poland,instagram_shop,Bronze,2024-11-23,300,16,87.54,0.165,48,0.245,5,2.0,1,H&M,Underwear,1400.64,0
CUST_00275,20,F,Germany,mobile_app,Bronze,2024-03-12,56,38,231.31,0.052,38,0.156,6,5.0,0,Stradivarius,Accessories,8789.78,1
CUST_00276,37,F,Brazil,mobile_app,Bronze,2024-09-01,132,5,73.3,0.53,39,0.247,0,3.0,1,Mango,Bags,366.5,0
CUST_00277,41,M,Portugal,instagram_shop,Bronze,2025-05-19,269,7,23.42,0.232,56,0.14,1,6.0,1,Pull&Bear,Footwear,163.94,1
CUST_00278,50,M,Italy,instagram_shop,Bronze,2023-10-23,122,77,26.47,0.195,58,0.081,4,7.0,0,H&M,Tops,2038.19,1
CUST_00279,41,M,Poland,instagram_shop,Bronze,2024-07-27,202,8,54.47,0.554,42,0.395,3,3.0,1,H&M,Tops,435.76,0
CUST_00280,28,F,Germany,instagram_shop,Silver,2026-03-22,208,33,91.21,0.513,11,0.108,6,2.0,0,COS,Sportswear,3009.93,0
CUST_00281,25,M,Spain,loyalty_program,Silver,2024-08-02,275,62,25.61,0.23,57,0.083,2,8.0,0,Stradivarius,Sportswear,1587.82,0
CUST_00282,53,M,Spain,loyalty_program,Bronze,2025-09-07,90,74,26.69,0.392,15,0.165,7,9.0,0,Mango,Footwear,1975.06,0
CUST_00283,55,F,USA,physical_store,Gold,2025-07-06,190,32,52.06,0.123,28,0.164,3,6.0,0,Mango,Tops,1665.92,0
CUST_00284,57,F,Portugal,mobile_app,Bronze,2024-10-13,265,1,96.34,0.223,48,0.268,2,9.0,1,Zara,Outerwear,96.34,1
CUST_00285,37,F,UK,ecommerce,Bronze,2025-08-14,46,20,19.44,0.356,0,0.075,3,9.0,1,COS,Underwear,388.8,0
CUST_00286,52,M,Italy,physical_store,Silver,2025-08-31,312,55,8.24,0.033,27,0.091,5,5.0,1,Mango,Tops,453.2,1
CUST_00287,42,M,Germany,ecommerce,Silver,2025-05-24,330,63,50.58,0.361,44,0.279,0,2.0,1,Bershka,Bags,3186.54,1
CUST_00288,52,M,Germany,ecommerce,Gold,2024-09-27,40,78,481.01,0.441,7,0.072,7,10.0,1,Zara,Bags,37518.78,0
CUST_00289,42,F,UK,email_campaign,Bronze,2024-09-07,67,79,37.69,0.338,33,0.122,0,2.0,1,H&M,Footwear,2977.51,0
CUST_00290,46,M,UK,mobile_app,Bronze,2025-01-31,113,6,140.3,0.26,15,0.058,6,7.0,1,COS,Footwear,841.8,0
CUST_00291,35,F,Brazil,loyalty_program,Silver,2024-05-05,339,52,24.08,0.617,59,0.184,4,6.0,1,COS,Outerwear,1252.16,1
CUST_00292,63,F,Poland,physical_store,Bronze,2025-02-15,62,2,60.26,0.179,53,0.133,6,7.0,1,COS,Tops,120.52,1
CUST_00293,35,M,Brazil,mobile_app,Bronze,2024-10-14,227,39,130.83,0.338,39,0.087,3,6.0,0,Reserved,Bottoms,5102.37,1
CUST_00294,19,F,France,instagram_shop,Silver,2023-06-07,174,32,49.16,0.261,25,0.245,7,1.0,1,Stradivarius,Accessories,1573.12,0
CUST_00295,52,M,France,mobile_app,Bronze,2023-07-12,134,51,20.98,0.532,21,0.053,5,3.0,0,COS,Underwear,1069.98,0
CUST_00296,33,F,Portugal,ecommerce,Bronze,2024-11-09,285,69,57.35,0.209,24,0.199,7,6.0,0,COS,Underwear,3957.15,1
CUST_00297,58,M,USA,loyalty_program,Bronze,2025-12-24,275,32,105.23,0.248,23,0.213,1,6.0,0,Massimo Dutti,Accessories,3367.36,1
CUST_00298,53,F,Italy,instagram_shop,Bronze,2025-09-30,114,3,264.92,0.32,6,0.209,3,3.0,0,Reserved,Bottoms,794.76,0
CUST_00299,50,F,Germany,mobile_app,Bronze,2023-11-22,108,62,18.76,0.487,20,0.172,6,10.0,0,Zara,Dresses,1163.12,1
CUST_00300,21,F,Poland,mobile_app,Bronze,2024-09-18,143,13,72.02,0.329,0,0.08,5,6.0,0,Pull&Bear,Bags,936.26,0
CUST_00301,50,F,Spain,loyalty_program,Bronze,2026-01-07,57,70,27.75,0.148,59,0.266,3,5.0,0,Bershka,Bottoms,1942.5,0
CUST_00302,31,M,Spain,ecommerce,Gold,2026-03-31,294,21,62.17,0.198,1,0.259,2,7.0,0,Bershka,Accessories,1305.57,0
CUST_00303,38,F,Netherlands,instagram_shop,Bronze,2024-05-24,277,61,27.48,0.428,49,0.618,7,9.0,0,Massimo Dutti,Footwear,1676.28,1
CUST_00304,37,M,UK,ecommerce,Gold,2025-07-14,51,14,31.98,0.328,16,0.042,5,6.0,1,Stradivarius,Underwear,447.72,1
CUST_00305,25,NB,Portugal,loyalty_program,Bronze,2024-10-18,276,71,199.58,0.107,27,0.036,0,2.0,0,Uniqlo,Tops,14170.18,1
CUST_00306,24,F,Netherlands,mobile_app,Bronze,2025-05-12,234,22,57.57,0.094,47,0.05,1,1.0,1,Mango,Sportswear,1266.54,0
CUST_00307,20,F,Netherlands,physical_store,Bronze,2023-10-16,242,32,19.45,0.339,52,0.067,4,7.0,1,Bershka,Accessories,622.4,1
CUST_00308,34,M,USA,physical_store,Bronze,2023-11-14,258,41,47.76,0.378,18,0.097,0,4.0,1,Massimo Dutti,Bottoms,1958.16,1
CUST_00309,50,NB,Italy,email_campaign,Silver,2026-03-19,237,32,92.58,0.157,29,0.334,0,4.0,1,Massimo Dutti,Outerwear,2962.56,0
CUST_00310,29,M,Germany,physical_store,Bronze,2025-08-21,32,42,64.67,0.373,46,0.202,2,0.0,0,Bershka,Underwear,2716.14,0
CUST_00311,39,F,Poland,loyalty_program,Silver,2025-11-04,348,52,79.3,0.383,59,0.264,1,5.0,0,Zara,Outerwear,4123.6,0
CUST_00312,39,M,Spain,loyalty_program,Bronze,2025-06-06,248,54,250.9,0.458,13,0.171,7,1.0,1,COS,Sportswear,13548.6,0
CUST_00313,63,F,Spain,loyalty_program,Silver,2026-01-24,132,62,118.95,0.092,55,0.508,2,5.0,1,Mango,Underwear,7374.9,0
CUST_00314,47,NB,Spain,instagram_shop,Silver,2024-03-12,263,43,166.96,0.148,28,0.224,3,6.0,0,Stradivarius,Accessories,7179.28,1
CUST_00315,55,NB,France,email_campaign,Bronze,2025-06-08,259,3,74.44,0.401,1,0.171,1,8.0,0,Zara,Dresses,223.32,1
CUST_00316,55,F,Italy,instagram_shop,Gold,2023-11-09,281,38,110.04,0.184,10,0.055,5,9.0,1,Bershka,Jewelry,4181.52,0
CUST_00317,62,F,Portugal,physical_store,Gold,2025-07-20,250,39,31.46,0.26,31,0.274,6,2.0,1,Stradivarius,Bottoms,1226.94,1
CUST_00318,25,F,Spain,physical_store,Platinum,2026-01-12,265,70,99.16,0.317,46,0.075,5,1.0,0,Uniqlo,Tops,6941.2,1
CUST_00319,44,F,USA,mobile_app,Bronze,2024-07-15,215,45,190.26,0.446,45,0.285,7,0.0,1,Uniqlo,Bottoms,8561.7,0
CUST_00320,44,M,Spain,instagram_shop,Gold,2024-03-22,215,46,65.09,0.248,34,0.241,0,1.0,0,Pull&Bear,Underwear,2994.14,1
CUST_00321,51,F,Portugal,ecommerce,Gold,2026-01-16,282,13,39.1,0.109,42,0.073,7,2.0,0,Mango,Jewelry,508.3,1
CUST_00322,38,F,France,mobile_app,Silver,2024-04-05,320,52,158.85,0.232,8,0.024,0,6.0,1,Pull&Bear,Tops,8260.2,0
CUST_00323,47,F,USA,instagram_shop,Silver,2025-02-01,18,9,29.01,0.245,33,0.242,1,9.0,1,Stradivarius,Sportswear,261.09,0
CUST_00324,50,NB,Netherlands,loyalty_program,Platinum,2024-11-12,347,57,341.32,0.238,43,0.201,7,8.0,0,Massimo Dutti,Underwear,19455.24,1
CUST_00325,45,M,Portugal,email_campaign,Platinum,2025-09-09,2,69,71.39,0.111,8,0.046,1,0.0,1,Uniqlo,Bottoms,4925.91,0
CUST_00326,64,F,Netherlands,instagram_shop,Silver,2024-04-13,1,43,15.22,0.076,46,0.069,4,6.0,1,Massimo Dutti,Footwear,654.46,0
CUST_00327,50,F,UK,email_campaign,Bronze,2023-12-27,304,7,78.31,0.128,8,0.023,2,0.0,1,Bershka,Underwear,548.17,1
CUST_00328,22,NB,Brazil,email_campaign,Gold,2025-05-26,363,44,169.13,0.124,2,0.191,5,3.0,0,Mango,Bottoms,7441.72,1
CUST_00329,36,M,Spain,physical_store,Bronze,2024-12-09,216,44,134.38,0.05,26,0.18,1,5.0,1,Zara,Underwear,5912.72,1
CUST_00330,21,F,Portugal,ecommerce,Bronze,2025-05-10,164,68,56.24,0.156,44,0.307,6,6.0,1,Massimo Dutti,Accessories,3824.32,0
CUST_00331,52,F,Brazil,instagram_shop,Platinum,2025-04-10,191,77,61.63,0.419,20,0.023,3,6.0,0,Uniqlo,Dresses,4745.51,1
CUST_00332,34,F,Poland,ecommerce,Gold,2023-12-15,75,44,134.1,0.497,57,0.114,5,0.0,1,Stradivarius,Dresses,5900.4,0
CUST_00333,61,F,USA,email_campaign,Platinum,2026-02-16,26,79,11.5,0.214,33,0.142,3,10.0,1,Zara,Underwear,908.5,0
CUST_00334,45,F,Italy,physical_store,Silver,2025-04-05,262,40,35.05,0.123,27,0.104,0,0.0,1,Mango,Bags,1402.0,0
CUST_00335,47,M,UK,ecommerce,Bronze,2024-05-27,282,77,31.07,0.286,32,0.306,6,2.0,0,H&M,Jewelry,2392.39,1
CUST_00336,46,F,Poland,mobile_app,Platinum,2023-12-16,221,43,107.37,0.555,58,0.066,6,6.0,1,Reserved,Outerwear,4616.91,1
CUST_00337,63,M,Poland,email_campaign,Bronze,2024-11-15,43,62,27.09,0.167,34,0.131,2,4.0,0,Stradivarius,Outerwear,1679.58,0
CUST_00338,23,F,UK,mobile_app,Silver,2024-10-08,122,43,31.07,0.306,39,0.144,6,6.0,1,Reserved,Footwear,1336.01,0
CUST_00339,52,M,Netherlands,loyalty_program,Silver,2025-05-16,129,19,38.11,0.133,49,0.097,2,10.0,0,Mango,Dresses,724.09,0
CUST_00340,58,M,Portugal,ecommerce,Bronze,2025-08-29,265,49,28.23,0.439,4,0.156,2,1.0,1,H&M,Sportswear,1383.27,1
CUST_00341,54,F,Germany,ecommerce,Bronze,2024-02-14,283,65,128.45,0.092,45,0.199,0,5.0,1,Massimo Dutti,Sportswear,8349.25,1
CUST_00342,41,F,Spain,ecommerce,Bronze,2026-01-18,71,77,37.61,0.28,51,0.021,4,7.0,0,Zara,Footwear,2895.97,1
CUST_00343,46,M,USA,loyalty_program,Silver,2023-08-18,259,25,84.65,0.25,45,0.237,3,4.0,1,Pull&Bear,Outerwear,2116.25,0
CUST_00344,63,F,France,instagram_shop,Bronze,2025-01-07,201,41,35.97,0.48,40,0.064,5,0.0,0,Uniqlo,Dresses,1474.77,1
CUST_00345,48,F,Portugal,email_campaign,Bronze,2025-02-23,130,23,54.22,0.202,30,0.069,7,7.0,0,Pull&Bear,Accessories,1247.06,0
CUST_00346,52,F,Spain,email_campaign,Silver,2023-09-08,330,58,47.08,0.084,41,0.018,2,1.0,0,H&M,Dresses,2730.64,1
CUST_00347,50,NB,Portugal,email_campaign,Silver,2024-04-21,81,43,12.21,0.226,52,0.02,1,2.0,0,Stradivarius,Accessories,525.03,0
CUST_00348,38,F,Poland,instagram_shop,Bronze,2024-07-21,254,40,21.28,0.45,44,0.212,2,7.0,0,Bershka,Sportswear,851.2,0
CUST_00349,49,M,Germany,ecommerce,Silver,2024-12-27,65,30,20.23,0.071,32,0.273,7,9.0,1,Stradivarius,Jewelry,606.9,0
CUST_00350,40,F,France,ecommerce,Bronze,2025-01-06,146,34,130.8,0.124,54,0.113,0,1.0,0,Zara,Bottoms,4447.2,0
CUST_00351,50,M,Portugal,loyalty_program,Bronze,2026-02-18,134,10,153.0,0.437,24,0.054,6,4.0,1,Uniqlo,Footwear,1530.0,0
CUST_00352,20,F,Spain,mobile_app,Bronze,2025-03-08,102,60,36.81,0.233,21,0.311,2,7.0,1,Massimo Dutti,Accessories,2208.6,0
CUST_00353,35,M,France,instagram_shop,Silver,2024-01-12,42,1,78.13,0.419,57,0.01,3,1.0,0,Pull&Bear,Bottoms,78.13,0
CUST_00354,42,F,France,physical_store,Bronze,2024-06-04,196,12,31.26,0.407,7,0.116,3,4.0,1,H&M,Bottoms,375.12,0
CUST_00355,59,F,Italy,instagram_shop,Bronze,2024-09-14,360,46,68.59,0.506,8,0.199,4,8.0,0,COS,Tops,3155.14,1
CUST_00356,48,M,USA,loyalty_program,Bronze,2025-11-16,260,75,41.12,0.093,10,0.07,0,9.0,0,Massimo Dutti,Underwear,3084.0,0
CUST_00357,20,F,Poland,mobile_app,Platinum,2024-09-13,99,17,36.17,0.05,30,0.026,7,8.0,0,Uniqlo,Dresses,614.89,0
CUST_00358,57,F,Italy,mobile_app,Gold,2024-04-18,65,58,88.35,0.253,28,0.042,0,8.0,0,Stradivarius,Footwear,5124.3,0
CUST_00359,63,F,Spain,mobile_app,Bronze,2023-05-30,297,38,70.61,0.075,22,0.024,3,10.0,1,Massimo Dutti,Footwear,2683.18,0
CUST_00360,41,F,Spain,ecommerce,Bronze,2024-01-10,223,6,29.97,0.21,36,0.058,4,9.0,1,Stradivarius,Bottoms,179.82,1
CUST_00361,49,M,Netherlands,physical_store,Platinum,2024-05-29,245,62,215.35,0.172,50,0.315,2,5.0,1,Pull&Bear,Bags,13351.7,1
