transaction_id,customer_id,date,season,brand,category,channel,quantity,unit_price,discount_applied,total_amount,returned
TXN_417468,CUST_00279,2025-01-23,FW24,Zara,Accessories,mobile_app,1,173.61,0.0,173.61,0
TXN_624957,CUST_07011,2025-01-22,FW23,Stradivarius,Bags,instagram_shop,3,12.63,0.06,35.62,1
TXN_854145,CUST_04613,2026-03-03,SS24,Bershka,Bottoms,physical_store,2,200.21,0.14,344.36,0
TXN_494812,CUST_07885,2025-03-29,FW24,COS,Bottoms,email_campaign,1,275.68,0.26,204.0,1
TXN_717456,CUST_07824,2024-07-01,SS24,COS,Jewelry,instagram_shop,5,85.17,0.28,306.61,0
TXN_201229,CUST_05449,2026-03-21,SS23,Bershka,Sportswear,physical_store,1,257.08,0.06,241.66,0
TXN_502740,CUST_06191,2025-09-06,FW24,H&M,Tops,email_campaign,1,270.93,0.07,251.96,0
TXN_900432,CUST_03066,2026-01-09,SS23,Mango,Accessories,ecommerce,1,255.56,0.03,247.89,0
TXN_309436,CUST_01603,2025-04-15,SS24,Bershka,Sportswear,loyalty_program,2,296.76,0.23,457.01,0
TXN_654203,CUST_06624,2025-09-18,FW23,H&M,Jewelry,ecommerce,2,225.21,0.17,373.85,0
TXN_477027,CUST_06343,2025-10-10,FW24,COS,Bags,ecommerce,1,244.89,0.36,156.73,0
TXN_698076,CUST_06779,2025-10-29,FW24,Massimo Dutti,Accessories,physical_store,5,153.88,0.33,515.5,1
TXN_755853,CUST_03081,2024-10-11,SS23,COS,Dresses,mobile_app,2,242.45,0.18,397.62,1
TXN_730707,CUST_04428,2025-07-05,SS24,Zara,Outerwear,physical_store,1,44.19,0.09,40.21,0
TXN_402062,CUST_00612,2025-04-02,FW23,Massimo Dutti,Jewelry,email_campaign,3,29.7,0.35,57.91,0
TXN_216260,CUST_04774,2025-03-24,FW24,Reserved,Tops,ecommerce,5,26.42,0.28,95.11,0
TXN_162276,CUST_01141,2025-03-01,FW23,Massimo Dutti,Accessories,loyalty_program,3,68.14,0.36,130.83,0
TXN_739633,CUST_05759,2025-09-07,SS23,Stradivarius,Dresses,instagram_shop,4,31.13,0.38,77.2,1
TXN_235753,CUST_02216,2024-08-17,SS23,H&M,Tops,instagram_shop,1,267.37,0.19,216.57,1
TXN_991115,CUST_07179,2025-09-18,FW23,Zara,Tops,ecommerce,3,135.13,0.12,356.74,0
TXN_873768,CUST_00148,2024-11-05,FW24,Zara,Underwear,instagram_shop,5,259.48,0.27,947.1,0
TXN_223724,CUST_07349,2025-02-20,SS24,Stradivarius,Outerwear,physical_store,4,169.36,0.05,643.57,0
TXN_338158,CUST_03383,2026-03-08,SS23,Zara,Outerwear,ecommerce,2,77.28,0.24,117.47,0
TXN_429384,CUST_02864,2026-03-09,FW23,Reserved,Bottoms,email_campaign,2,137.17,0.11,244.16,0
TXN_670054,CUST_01686,2025-01-01,FW24,Stradivarius,Outerwear,instagram_shop,1,200.4,0.03,194.39,0
TXN_652436,CUST_07315,2025-04-26,SS24,Stradivarius,Bags,email_campaign,5,94.87,0.26,351.02,0
TXN_752079,CUST_03983,2026-03-12,SS24,H&M,Outerwear,mobile_app,3,271.11,0.28,585.6,1
TXN_490479,CUST_05938,2025-09-12,FW23,Zara,Outerwear,loyalty_program,3,225.14,0.08,621.39,0
TXN_976950,CUST_00276,2024-07-10,SS24,Reserved,Jewelry,instagram_shop,4,286.37,0.01,1134.03,0
TXN_619419,CUST_00154,2026-02-09,FW24,Pull&Bear,Sportswear,ecommerce,1,90.93,0.24,69.11,0
TXN_154798,CUST_05410,2025-10-08,SS24,Zara,Bags,physical_store,4,63.47,0.17,210.72,0
TXN_949602,CUST_06171,2024-08-21,FW23,Zara,Accessories,loyalty_program,3,277.57,0.36,532.93,1
TXN_888949,CUST_00467,2025-02-16,SS23,Massimo Dutti,Underwear,loyalty_program,4,236.95,0.37,597.11,0
TXN_906367,CUST_04250,2024-11-05,SS24,Mango,Underwear,instagram_shop,4,132.9,0.29,377.44,0
TXN_387721,CUST_00700,2025-12-22,FW23,Massimo Dutti,Footwear,physical_store,1,91.39,0.27,66.71,1
TXN_791252,CUST_02052,2025-03-28,SS23,H&M,Footwear,email_campaign,1,188.5,0.14,162.11,0
TXN_109301,CUST_03821,2025-08-09,SS23,Stradivarius,Sportswear,loyalty_program,2,138.69,0.01,274.61,1
TXN_389874,CUST_07348,2025-09-25,SS24,H&M,Sportswear,mobile_app,4,26.98,0.38,66.91,0
TXN_760957,CUST_01429,2025-07-28,FW23,COS,Tops,mobile_app,3,262.02,0.05,746.76,0
TXN_561697,CUST_04750,2024-07-05,SS24,Zara,Bags,loyalty_program,1,63.42,0.2,50.74,0
TXN_985974,CUST_07024,2026-03-05,SS24,Massimo Dutti,Tops,email_campaign,3,292.82,0.01,869.68,0
TXN_635859,CUST_00634,2025-05-13,FW23,Uniqlo,Accessories,email_campaign,1,32.46,0.18,26.62,0
TXN_396835,CUST_01172,2024-06-08,SS23,Stradivarius,Jewelry,physical_store,4,30.69,0.17,101.89,0
TXN_752126,CUST_00255,2025-03-15,FW23,Stradivarius,Tops,physical_store,3,146.49,0.39,268.08,0
TXN_428315,CUST_04184,2024-09-08,SS24,Uniqlo,Underwear,email_campaign,1,40.8,0.08,37.54,0
TXN_182255,CUST_07824,2024-07-03,SS23,Uniqlo,Jewelry,email_campaign,2,120.51,0.4,144.61,1
TXN_227131,CUST_06943,2024-07-30,SS23,COS,Sportswear,loyalty_program,5,222.84,0.22,869.08,1
TXN_703186,CUST_02400,2024-11-20,FW23,Stradivarius,Outerwear,physical_store,4,101.9,0.08,374.99,0
TXN_352755,CUST_03645,2025-01-25,FW24,Stradivarius,Dresses,physical_store,3,226.96,0.05,646.84,1
TXN_734617,CUST_01887,2024-12-05,FW24,Pull&Bear,Outerwear,email_campaign,1,275.23,0.26,203.67,0
TXN_713160,CUST_05455,2024-11-02,FW23,COS,Footwear,physical_store,2,235.16,0.16,395.07,0
TXN_255607,CUST_04718,2025-06-19,FW24,Uniqlo,Bottoms,instagram_shop,1,33.63,0.17,27.91,0
TXN_845937,CUST_07619,2025-11-17,FW24,H&M,Bottoms,ecommerce,1,131.39,0.31,90.66,0
TXN_655021,CUST_07525,2026-04-12,FW24,Pull&Bear,Accessories,mobile_app,2,297.07,0.05,564.43,0
TXN_453169,CUST_07351,2024-05-23,SS24,COS,Jewelry,email_campaign,5,80.01,0.12,352.04,0
TXN_570700,CUST_07460,2026-03-21,FW24,Bershka,Underwear,physical_store,1,224.23,0.14,192.84,0
TXN_718196,CUST_07506,2024-05-20,SS23,Mango,Tops,email_campaign,2,222.69,0.29,316.22,1
TXN_633376,CUST_05918,2025-04-23,SS24,H&M,Outerwear,physical_store,4,120.01,0.18,393.63,0
TXN_707993,CUST_04163,2025-05-22,FW24,Reserved,Accessories,instagram_shop,1,173.59,0.36,111.1,0
TXN_866493,CUST_01725,2025-11-05,FW24,Massimo Dutti,Footwear,email_campaign,2,22.15,0.38,27.47,1
TXN_401825,CUST_02243,2025-06-19,FW24,Bershka,Outerwear,mobile_app,1,110.72,0.07,102.97,0
TXN_798806,CUST_02282,2025-08-14,FW23,H&M,Outerwear,email_campaign,5,228.5,0.37,719.77,1
TXN_666052,CUST_04406,2025-11-15,FW23,Zara,Sportswear,ecommerce,1,183.52,0.02,179.85,0
TXN_867651,CUST_03644,2025-10-10,FW23,Bershka,Footwear,ecommerce,3,283.11,0.23,653.98,0
TXN_243464,CUST_02281,2025-02-05,SS23,Stradivarius,Dresses,loyalty_program,4,153.03,0.03,593.76,0
TXN_575491,CUST_05166,2026-02-19,SS23,Stradivarius,Tops,instagram_shop,3,55.44,0.13,144.7,0
TXN_793245,CUST_06861,2024-05-14,SS23,Zara,Outerwear,mobile_app,5,102.07,0.34,336.83,1
TXN_258789,CUST_03969,2025-04-16,FW23,Bershka,Footwear,mobile_app,2,205.26,0.11,365.36,0
TXN_885851,CUST_01754,2024-07-25,SS23,Pull&Bear,Dresses,instagram_shop,1,285.73,0.34,188.58,1
TXN_821401,CUST_02155,2024-08-19,FW24,COS,Outerwear,loyalty_program,2,215.89,0.02,423.14,0
TXN_414678,CUST_06886,2024-12-27,FW23,Reserved,Sportswear,instagram_shop,5,200.5,0.07,932.32,0
TXN_329565,CUST_00920,2024-09-01,SS24,Pull&Bear,Sportswear,physical_store,3,167.58,0.12,442.41,0
TXN_434397,CUST_05411,2024-06-27,SS23,Stradivarius,Underwear,loyalty_program,4,43.58,0.19,141.2,0
TXN_130369,CUST_02383,2024-12-27,SS24,Massimo Dutti,Outerwear,instagram_shop,4,184.3,0.27,538.16,0
TXN_510389,CUST_06627,2024-10-08,FW24,Pull&Bear,Underwear,physical_store,3,85.86,0.13,224.09,0
TXN_958285,CUST_00373,2025-08-05,SS24,Bershka,Underwear,mobile_app,4,221.16,0.14,760.79,1
TXN_743095,CUST_05003,2025-11-17,SS24,Mango,Jewelry,email_campaign,5,69.79,0.25,261.71,0
TXN_469833,CUST_06281,2026-04-15,SS23,Zara,Bags,mobile_app,4,36.16,0.28,104.14,0
TXN_514739,CUST_07042,2024-11-04,FW23,Reserved,Bottoms,physical_store,2,295.7,0.34,390.32,0
TXN_114303,CUST_00295,2025-03-09,SS23,Massimo Dutti,Dresses,email_campaign,2,170.35,0.1,306.63,0
TXN_341177,CUST_05173,2024-12-26,FW23,Zara,Footwear,loyalty_program,1,55.5,0.12,48.84,0
TXN_383114,CUST_07061,2025-04-15,SS23,H&M,Dresses,email_campaign,4,48.04,0.3,134.51,0
TXN_259223,CUST_00782,2026-04-16,FW24,Uniqlo,Jewelry,physical_store,1,225.36,0.22,175.78,0
TXN_581197,CUST_01660,2025-02-25,SS23,Reserved,Jewelry,instagram_shop,5,225.6,0.12,992.64,0
TXN_688247,CUST_02281,2025-07-12,FW24,Reserved,Bags,email_campaign,4,36.98,0.39,90.23,0
TXN_490843,CUST_06248,2025-04-10,SS23,Bershka,Outerwear,email_campaign,1,298.0,0.29,211.58,0
TXN_214240,CUST_05265,2025-03-26,SS24,Stradivarius,Bottoms,loyalty_program,2,139.64,0.19,226.22,0
TXN_613604,CUST_04861,2026-01-29,FW23,H&M,Bottoms,instagram_shop,5,59.07,0.35,191.98,1
TXN_343720,CUST_00482,2025-01-07,FW24,Reserved,Underwear,physical_store,5,219.67,0.23,845.73,0
TXN_526282,CUST_07138,2025-12-03,SS23,Reserved,Outerwear,email_campaign,1,103.21,0.23,79.47,0
TXN_437471,CUST_03779,2024-10-25,FW24,Massimo Dutti,Bags,loyalty_program,4,100.76,0.26,298.25,0
TXN_893653,CUST_00111,2026-01-19,FW23,Massimo Dutti,Dresses,mobile_app,4,212.77,0.15,723.42,0
TXN_279015,CUST_05129,2025-02-12,FW24,Mango,Bags,instagram_shop,1,21.32,0.17,17.7,0
TXN_854914,CUST_07552,2026-04-27,SS24,Massimo Dutti,Accessories,email_campaign,3,44.09,0.4,79.36,0
TXN_314393,CUST_06576,2024-10-06,SS24,Massimo Dutti,Jewelry,physical_store,2,51.03,0.21,80.63,0
TXN_855111,CUST_06982,2025-01-18,FW23,Mango,Bags,loyalty_program,2,281.49,0.37,354.68,0
TXN_170304,CUST_00045,2026-04-26,SS24,Uniqlo,Outerwear,loyalty_program,3,130.72,0.06,368.63,0
TXN_591461,CUST_04869,2024-11-02,FW23,H&M,Accessories,loyalty_program,4,105.99,0.02,415.48,1
TXN_387918,CUST_02328,2025-09-17,FW24,COS,Footwear,physical_store,3,192.35,0.37,363.54,1
TXN_312429,CUST_00634,2025-03-20,FW23,H&M,Outerwear,physical_store,3,172.71,0.26,383.42,0
TXN_715846,CUST_05282,2025-08-10,FW24,Stradivarius,Jewelry,email_campaign,5,39.66,0.32,134.84,1
TXN_276264,CUST_00021,2025-07-27,FW23,Uniqlo,Dresses,email_campaign,5,203.85,0.19,825.59,0
TXN_181566,CUST_07339,2025-12-11,SS23,Mango,Bags,instagram_shop,2,147.87,0.0,295.74,0
TXN_222994,CUST_01972,2024-06-25,FW24,Pull&Bear,Underwear,loyalty_program,4,104.85,0.2,335.52,0
TXN_181998,CUST_07235,2025-05-08,FW23,Mango,Footwear,loyalty_program,3,253.2,0.13,660.85,0
TXN_362709,CUST_05614,2025-02-13,SS23,Massimo Dutti,Underwear,loyalty_program,5,138.07,0.28,497.05,0
TXN_908184,CUST_05488,2025-11-05,SS24,Pull&Bear,Outerwear,email_campaign,1,261.17,0.34,172.37,1
TXN_111190,CUST_01604,2025-10-23,FW24,Stradivarius,Bags,mobile_app,4,118.51,0.37,298.65,0
TXN_366086,CUST_04118,2024-09-13,SS23,COS,Footwear,ecommerce,3,105.24,0.36,202.06,0
TXN_838474,CUST_02072,2024-07-18,SS24,Zara,Jewelry,ecommerce,4,125.5,0.4,301.2,0
TXN_779003,CUST_06148,2024-08-22,SS23,Zara,Accessories,ecommerce,4,152.18,0.19,493.06,1
TXN_539953,CUST_06832,2025-12-01,SS23,Zara,Sportswear,loyalty_program,2,262.55,0.05,498.84,0
TXN_993990,CUST_01590,2025-06-19,SS23,Stradivarius,Accessories,loyalty_program,1,258.78,0.11,230.31,0
TXN_522757,CUST_03410,2024-09-13,SS23,H&M,Outerwear,email_campaign,3,159.73,0.38,297.1,0
TXN_738088,CUST_01627,2025-08-06,FW24,Mango,Tops,physical_store,1,60.04,0.02,58.84,0
TXN_976720,CUST_05704,2024-10-09,SS23,COS,Sportswear,ecommerce,3,44.13,0.19,107.24,0
TXN_719864,CUST_05133,2026-02-03,SS23,Mango,Tops,mobile_app,2,221.56,0.07,412.1,0
TXN_422733,CUST_06859,2025-01-20,FW23,Mango,Footwear,ecommerce,1,264.38,0.38,163.92,0
TXN_430868,CUST_03391,2024-05-14,FW23,Uniqlo,Footwear,mobile_app,3,61.61,0.06,173.74,0
TXN_613682,CUST_02909,2025-07-08,SS24,Stradivarius,Bags,instagram_shop,3,212.28,0.11,566.79,0
TXN_320895,CUST_05752,2026-03-30,FW24,Stradivarius,Footwear,mobile_app,5,121.84,0.22,475.18,0
TXN_382014,CUST_00743,2024-05-20,FW23,Reserved,Outerwear,instagram_shop,5,169.96,0.3,594.86,0
TXN_598293,CUST_01145,2026-04-04,FW24,COS,Accessories,physical_store,1,159.93,0.25,119.95,1
TXN_209694,CUST_05156,2025-04-15,SS24,Zara,Bottoms,instagram_shop,5,271.36,0.13,1180.42,0
TXN_475394,CUST_02509,2025-05-29,FW23,Bershka,Bags,mobile_app,3,197.88,0.04,569.89,0
TXN_556097,CUST_05987,2025-02-11,FW24,Bershka,Outerwear,physical_store,5,142.36,0.23,548.09,0
TXN_142078,CUST_07952,2024-08-29,FW23,Massimo Dutti,Dresses,instagram_shop,3,149.93,0.16,377.82,0
TXN_637085,CUST_01363,2025-08-04,SS24,COS,Bags,mobile_app,5,126.21,0.01,624.74,1
TXN_156413,CUST_07948,2025-12-15,SS23,Reserved,Bottoms,physical_store,2,202.38,0.32,275.24,0
TXN_310141,CUST_07233,2025-03-27,FW23,Reserved,Footwear,ecommerce,2,143.56,0.26,212.47,0
TXN_261625,CUST_05609,2025-09-07,SS24,Zara,Sportswear,mobile_app,2,136.59,0.29,193.96,0
TXN_322813,CUST_07477,2026-01-24,FW24,Pull&Bear,Sportswear,loyalty_program,4,169.44,0.16,569.32,0
TXN_240012,CUST_03275,2026-01-28,SS24,Reserved,Underwear,email_campaign,4,47.26,0.31,130.44,0
TXN_714915,CUST_00220,2024-11-06,FW23,COS,Bottoms,mobile_app,1,110.58,0.27,80.72,0
TXN_728275,CUST_06157,2025-05-01,FW24,H&M,Outerwear,mobile_app,3,155.41,0.0,466.23,0
TXN_456082,CUST_03146,2025-10-26,FW23,Pull&Bear,Bottoms,physical_store,1,71.25,0.17,59.14,0
TXN_542223,CUST_01470,2025-04-05,FW23,Pull&Bear,Bags,ecommerce,4,20.09,0.38,49.82,0
TXN_524121,CUST_06582,2026-02-11,SS23,Mango,Accessories,mobile_app,3,208.95,0.04,601.78,1
TXN_785577,CUST_07863,2024-12-03,FW24,Pull&Bear,Tops,physical_store,4,209.02,0.0,836.08,0
TXN_572142,CUST_04112,2025-08-15,SS24,Bershka,Accessories,email_campaign,1,185.04,0.32,125.83,0
TXN_502099,CUST_07129,2026-01-12,SS23,Mango,Tops,physical_store,2,294.4,0.21,465.15,1
TXN_577090,CUST_03562,2025-08-15,SS23,Bershka,Footwear,ecommerce,2,159.31,0.25,238.97,0
TXN_819729,CUST_03025,2024-12-21,SS24,Pull&Bear,Accessories,loyalty_program,4,116.45,0.36,298.11,0
TXN_537319,CUST_00143,2026-04-12,FW24,Stradivarius,Footwear,loyalty_program,5,87.49,0.12,384.96,0
TXN_874562,CUST_03245,2024-09-03,FW23,Mango,Dresses,email_campaign,1,113.59,0.01,112.45,0
TXN_388039,CUST_02829,2025-12-28,FW24,COS,Outerwear,loyalty_program,2,193.54,0.17,321.28,1
TXN_140147,CUST_01202,2024-10-01,SS23,Pull&Bear,Bags,loyalty_program,4,21.78,0.13,75.79,0
TXN_883041,CUST_02104,2025-05-26,SS23,Pull&Bear,Dresses,mobile_app,3,132.52,0.01,393.58,1
TXN_932279,CUST_01996,2025-08-12,SS23,Stradivarius,Jewelry,instagram_shop,3,188.51,0.22,441.11,0
TXN_390302,CUST_04108,2025-02-13,SS23,COS,Underwear,mobile_app,3,226.58,0.31,469.02,0
TXN_534451,CUST_05383,2025-07-31,FW23,Reserved,Footwear,instagram_shop,1,128.07,0.01,126.79,1
TXN_843449,CUST_02659,2024-07-25,FW23,H&M,Jewelry,physical_store,3,38.16,0.09,104.18,1
TXN_667759,CUST_03187,2025-01-20,FW24,Massimo Dutti,Tops,physical_store,5,132.01,0.24,501.64,0
TXN_995857,CUST_06083,2025-06-13,FW24,Uniqlo,Bags,loyalty_program,3,248.55,0.06,700.91,0
TXN_993692,CUST_04680,2024-06-16,SS23,Bershka,Bags,physical_store,4,84.14,0.01,333.19,0
TXN_430655,CUST_03698,2025-10-06,FW24,Zara,Bottoms,email_campaign,5,117.06,0.12,515.06,1
TXN_902097,CUST_00191,2025-11-17,SS24,Massimo Dutti,Sportswear,mobile_app,5,111.96,0.17,464.63,0
TXN_229492,CUST_00794,2024-11-02,FW24,Uniqlo,Outerwear,ecommerce,2,119.73,0.38,148.47,1
TXN_870137,CUST_03285,2025-07-14,FW24,Stradivarius,Outerwear,instagram_shop,2,260.81,0.31,359.92,1
TXN_796500,CUST_07247,2025-07-25,SS24,Massimo Dutti,Bags,email_campaign,3,233.43,0.25,525.22,0
TXN_966268,CUST_07573,2025-09-18,FW24,Mango,Bottoms,instagram_shop,4,153.49,0.19,497.31,0
TXN_788065,CUST_01411,2026-05-03,SS23,Pull&Bear,Jewelry,loyalty_program,5,250.65,0.31,864.74,0
TXN_335082,CUST_01135,2025-03-04,SS23,COS,Jewelry,loyalty_program,4,64.76,0.01,256.45,0
TXN_755879,CUST_03865,2026-04-13,SS23,Stradivarius,Tops,loyalty_program,3,186.84,0.07,521.28,1
TXN_991613,CUST_07480,2024-07-06,FW23,Bershka,Accessories,loyalty_program,4,170.09,0.35,442.23,0
TXN_438400,CUST_01086,2025-11-08,SS24,H&M,Tops,mobile_app,4,281.76,0.37,710.04,1
TXN_353633,CUST_06527,2025-01-19,FW23,Bershka,Bags,loyalty_program,4,81.05,0.24,246.39,0
TXN_356757,CUST_03786,2024-08-26,SS23,Zara,Tops,loyalty_program,3,262.89,0.36,504.75,0
TXN_537350,CUST_07844,2024-11-20,SS24,Massimo Dutti,Dresses,loyalty_program,4,260.02,0.03,1008.88,1
TXN_967962,CUST_05947,2024-07-13,SS23,Reserved,Underwear,loyalty_program,5,217.27,0.18,890.81,0
TXN_781186,CUST_03604,2025-04-29,FW24,H&M,Dresses,mobile_app,4,217.81,0.2,696.99,0
TXN_788428,CUST_02783,2024-09-20,FW23,Uniqlo,Sportswear,mobile_app,1,219.37,0.15,186.46,0
TXN_843527,CUST_04026,2026-01-27,FW23,Reserved,Accessories,physical_store,3,196.18,0.03,570.88,0
TXN_723303,CUST_00292,2025-06-02,FW23,Mango,Bags,physical_store,4,212.86,0.23,655.61,0
TXN_421559,CUST_07739,2025-09-22,FW23,COS,Footwear,instagram_shop,3,173.42,0.29,369.38,0
TXN_234797,CUST_01200,2024-06-16,SS24,Pull&Bear,Footwear,loyalty_program,3,54.78,0.32,111.75,0
TXN_112652,CUST_02125,2026-04-08,SS24,Massimo Dutti,Bags,instagram_shop,2,179.13,0.06,336.76,0
TXN_715656,CUST_06984,2024-08-11,SS24,Massimo Dutti,Accessories,instagram_shop,2,291.99,0.26,432.15,0
TXN_607509,CUST_07349,2024-07-12,FW24,Zara,Dresses,physical_store,2,262.52,0.19,425.28,0
TXN_915807,CUST_05970,2025-06-24,SS23,Uniqlo,Accessories,instagram_shop,2,75.04,0.11,133.57,0
TXN_921126,CUST_06452,2024-09-30,FW23,Uniqlo,Accessories,loyalty_program,1,253.58,0.34,167.36,0
TXN_384660,CUST_04532,2025-03-24,SS23,Zara,Sportswear,email_campaign,1,286.08,0.2,228.86,1
TXN_823201,CUST_07670,2025-08-26,FW23,Uniqlo,Sportswear,mobile_app,2,84.25,0.3,117.95,0
TXN_299244,CUST_06007,2024-08-21,SS23,Mango,Bags,physical_store,3,170.06,0.04,489.77,0
TXN_600466,CUST_03803,2025-10-06,SS23,Massimo Dutti,Tops,physical_store,2,80.73,0.3,113.02,0
TXN_306984,CUST_00818,2025-10-17,FW23,COS,Sportswear,physical_store,4,43.75,0.03,169.75,1
TXN_854955,CUST_07262,2026-04-27,FW24,Uniqlo,Jewelry,loyalty_program,5,134.62,0.36,430.78,1
TXN_383894,CUST_04035,2025-01-24,FW23,Stradivarius,Bags,instagram_shop,1,83.0,0.16,69.72,1
TXN_457713,CUST_02255,2025-07-20,SS24,Bershka,Dresses,mobile_app,3,86.61,0.21,205.27,0
TXN_619871,CUST_01336,2026-04-30,FW23,H&M,Underwear,loyalty_program,3,269.07,0.2,645.77,0
TXN_962514,CUST_01496,2026-01-30,FW23,H&M,Outerwear,mobile_app,4,109.3,0.27,319.16,0
TXN_207916,CUST_05609,2024-12-09,SS24,COS,Outerwear,email_campaign,3,102.79,0.21,243.61,0
TXN_280121,CUST_06982,2025-06-09,FW23,COS,Bottoms,physical_store,2,65.64,0.16,110.28,1
TXN_382468,CUST_01873,2025-01-06,SS24,Bershka,Footwear,physical_store,5,238.73,0.31,823.62,0
TXN_430664,CUST_03684,2025-06-27,SS24,Pull&Bear,Jewelry,instagram_shop,3,220.74,0.33,443.69,0
TXN_777162,CUST_06597,2026-05-01,FW23,Bershka,Footwear,ecommerce,4,26.03,0.16,87.46,0
TXN_437479,CUST_03502,2025-10-05,FW24,Stradivarius,Bags,email_campaign,3,95.48,0.15,243.47,0
TXN_212024,CUST_00609,2025-09-28,FW23,Mango,Accessories,loyalty_program,5,155.84,0.34,514.27,0
TXN_919176,CUST_05401,2024-09-06,FW24,Bershka,Outerwear,physical_store,4,286.08,0.38,709.48,1
TXN_459338,CUST_02261,2024-09-13,SS24,Bershka,Footwear,ecommerce,4,27.19,0.02,106.58,0
TXN_533877,CUST_06752,2025-12-20,FW23,Mango,Jewelry,physical_store,1,104.11,0.31,71.84,1
TXN_700554,CUST_04477,2025-10-14,SS24,Massimo Dutti,Bags,physical_store,5,35.51,0.1,159.79,0
TXN_874958,CUST_02571,2025-12-14,SS24,Bershka,Outerwear,mobile_app,1,262.5,0.28,189.0,0
TXN_810587,CUST_07958,2025-01-12,SS24,Reserved,Jewelry,loyalty_program,2,143.62,0.13,249.9,0
TXN_945220,CUST_03984,2025-12-14,SS23,Massimo Dutti,Tops,email_campaign,1,196.24,0.17,162.88,0
TXN_628704,CUST_07152,2026-04-20,SS24,Massimo Dutti,Sportswear,physical_store,5,136.78,0.01,677.06,1
TXN_685410,CUST_06394,2025-05-30,SS23,Massimo Dutti,Bottoms,email_campaign,1,222.98,0.23,171.69,0
TXN_888432,CUST_00598,2024-09-26,FW24,Reserved,Sportswear,instagram_shop,4,186.9,0.4,448.56,0
TXN_456316,CUST_03719,2024-07-09,FW24,Zara,Underwear,email_campaign,3,31.17,0.26,69.2,0
TXN_336170,CUST_02640,2026-04-30,FW24,Mango,Footwear,mobile_app,5,250.17,0.01,1238.34,1
TXN_310062,CUST_06307,2024-06-15,SS24,COS,Bottoms,mobile_app,3,164.38,0.26,364.92,0
TXN_731160,CUST_07737,2025-10-07,SS23,Mango,Bags,physical_store,3,62.65,0.01,186.07,0
TXN_311499,CUST_02481,2025-06-05,FW23,Pull&Bear,Footwear,mobile_app,3,279.24,0.26,619.91,0
TXN_560996,CUST_01008,2025-05-08,FW24,Zara,Sportswear,loyalty_program,1,49.81,0.36,31.88,0
TXN_315621,CUST_06315,2025-04-12,FW24,COS,Dresses,ecommerce,1,139.57,0.16,117.24,0
TXN_893359,CUST_01717,2024-12-04,SS23,Bershka,Jewelry,physical_store,5,220.1,0.05,1045.47,0
TXN_631533,CUST_02947,2025-03-07,FW24,Reserved,Bags,ecommerce,2,70.98,0.04,136.28,0
TXN_999146,CUST_00819,2026-04-20,SS24,Stradivarius,Footwear,ecommerce,1,120.2,0.17,99.77,0
TXN_782028,CUST_05272,2024-07-08,FW24,Bershka,Tops,physical_store,3,76.5,0.28,165.24,0
TXN_109724,CUST_01048,2026-03-21,FW23,Mango,Sportswear,ecommerce,2,255.74,0.07,475.68,0
TXN_489759,CUST_05059,2024-09-03,FW24,Mango,Underwear,mobile_app,2,261.23,0.26,386.62,0
TXN_290436,CUST_02990,2024-11-21,SS23,Mango,Tops,instagram_shop,2,225.16,0.32,306.22,0
TXN_378062,CUST_05094,2025-06-27,SS24,Zara,Tops,physical_store,4,191.33,0.36,489.8,0
TXN_527456,CUST_00380,2025-01-10,FW24,COS,Bags,mobile_app,1,223.13,0.06,209.74,0
TXN_540279,CUST_00543,2026-01-24,SS23,Bershka,Sportswear,instagram_shop,1,111.1,0.09,101.1,1
TXN_100756,CUST_02551,2025-02-10,FW24,Bershka,Footwear,mobile_app,2,258.5,0.32,351.56,0
TXN_851111,CUST_00789,2024-07-03,FW24,Bershka,Jewelry,mobile_app,5,116.01,0.25,435.04,0
TXN_336508,CUST_05400,2025-09-24,SS23,H&M,Underwear,physical_store,5,47.63,0.38,147.65,1
TXN_791398,CUST_02466,2026-01-19,SS24,Bershka,Jewelry,email_campaign,2,75.59,0.07,140.6,1
TXN_542521,CUST_03070,2024-09-22,FW23,COS,Tops,loyalty_program,3,230.36,0.05,656.53,0
TXN_115017,CUST_01171,2024-07-28,SS23,Uniqlo,Bottoms,instagram_shop,1,240.31,0.39,146.59,0
TXN_296868,CUST_05150,2026-04-25,FW24,Bershka,Outerwear,instagram_shop,5,149.42,0.34,493.09,1
TXN_787300,CUST_06295,2025-08-10,SS24,Stradivarius,Bottoms,physical_store,5,137.55,0.3,481.42,0
TXN_997805,CUST_02804,2024-12-23,SS24,H&M,Accessories,instagram_shop,5,142.32,0.04,683.14,0
TXN_970399,CUST_00910,2024-10-27,SS23,Massimo Dutti,Footwear,mobile_app,2,37.42,0.39,45.65,0
TXN_186997,CUST_07915,2025-06-26,FW23,Pull&Bear,Bags,mobile_app,4,136.48,0.39,333.01,0
TXN_880765,CUST_02899,2024-06-09,FW23,COS,Bags,email_campaign,2,235.0,0.08,432.4,0
TXN_656657,CUST_01366,2024-11-07,SS24,Mango,Dresses,loyalty_program,3,166.43,0.28,359.49,0
TXN_850870,CUST_01245,2024-07-25,FW24,Uniqlo,Footwear,ecommerce,5,75.6,0.37,238.14,0
TXN_599694,CUST_03833,2025-07-07,SS24,Mango,Footwear,ecommerce,4,271.27,0.39,661.9,0
TXN_869089,CUST_05022,2025-08-22,SS23,Zara,Underwear,mobile_app,5,203.74,0.08,937.2,0
