age,gender_enc,loyalty_tier_enc,preferred_channel_enc,country_enc,age_group_enc,last_purchase_days_ago,total_purchases,avg_order_value,total_revenue,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,recency_score,frequency_score,monetary_score,revenue_per_purchase,engagement_index,risk_index,channel_diversity,discount_sensitivity,brand_loyalty_index,customer_id,churned
41,1,0,4,7,1.0,202,53,18.43,976.79,0.33,48,0.172,2,9.0,0,0.0049261083743842365,3.9889840465642745,6.885294923051954,18.088703703703704,0.41900000000000004,3,3.0,0.23,0.3333333333333333,CUST_00120,0
54,0,3,1,3,2.0,266,1,94.65,94.65,0.228,43,0.161,2,6.0,1,0.003745318352059925,0.6931471805599453,4.560695695886262,47.325,0.6550666666666667,5,5.0,0.20857142857142857,0.2,CUST_00121,0
52,0,1,0,2,2.0,108,11,87.62,963.82,0.14,28,0.038,2,10.0,1,0.009174311926605505,2.4849066497880004,6.871941555442973,80.31833333333334,0.5286666666666666,0,4.0,0.304,0.25,CUST_00122,0
61,1,1,3,5,3.0,54,50,69.29,3464.5,0.552,4,0.117,0,3.0,1,0.01818181818181818,3.9318256327243257,8.15061220135804,67.93137254901961,0.49226666666666663,0,1.0,0.31,0.5,CUST_00123,0
57,1,0,2,7,3.0,338,9,378.5,3406.5,0.315,23,0.118,2,6.0,1,0.0029498525073746312,2.302585092994046,8.133734163570688,340.65,0.5478333333333334,3,3.0,0.18166666666666667,0.16666666666666666,CUST_00124,0
39,0,0,2,2,1.0,190,38,94.07,3574.66,0.262,52,0.181,7,7.0,0,0.005235602094240838,3.6635616461296463,8.1819050534734,91.65794871794871,0.4252666666666667,5,4.0,0.145,0.2,CUST_00125,0
44,0,1,5,7,2.0,239,13,160.15,2081.95,0.355,4,0.023,1,1.0,0,0.004166666666666667,2.639057329615259,7.641540437132261,148.71071428571426,0.13316666666666666,3,2.0,0.125,0.3333333333333333,CUST_00126,0
52,0,0,3,7,2.0,343,5,57.33,286.65,0.084,9,0.098,6,0.0,1,0.0029069767441860465,1.791759469228055,5.661744463309303,47.775,0.3852,5,3.0,0.20400000000000001,0.16666666666666666,CUST_00127,1
18,1,3,1,7,0.0,338,25,35.21,880.25,0.262,1,0.004,4,10.0,1,0.0029498525073746312,3.258096538021482,6.781341354126479,33.85576923076923,0.38526666666666665,5,3.0,0.235,0.2,CUST_00128,0
52,1,1,2,6,2.0,291,10,17.27,172.7,0.221,22,0.006,4,6.0,1,0.003424657534246575,2.3978952727983707,5.157329673247059,15.7,0.5129666666666667,5,1.0,0.275,0.3333333333333333,CUST_00129,0
54,0,3,0,2,2.0,323,5,69.76,348.8,0.196,31,0.064,6,0.0,0,0.0030864197530864196,1.791759469228055,5.857361562584502,58.13333333333333,0.2654666666666667,5,1.0,0.0,0.5,CUST_00130,1
64,0,0,1,7,3.0,321,22,84.17,1851.74,0.037,0,0.211,0,0.0,1,0.003105590062111801,3.1354942159291497,7.524420903434633,80.5104347826087,0.3111,3,3.0,0.24666666666666667,0.25,CUST_00131,0
31,1,2,2,0,1.0,273,42,114.86,4824.12,0.151,31,0.357,6,8.0,1,0.0036496350364963502,3.7612001156935624,8.481590883930142,112.18883720930232,0.5519666666666667,6,3.0,0.19000000000000003,0.25,CUST_00132,1
20,1,3,0,0,0.0,42,20,36.52,730.4,0.388,17,0.094,6,5.0,0,0.023255813953488372,3.044522437723423,6.594960505715281,34.78095238095238,0.22973333333333334,2,2.0,0.155,0.3333333333333333,CUST_00133,0
18,0,3,5,4,0.0,198,28,93.08,2606.24,0.2,15,0.037,4,5.0,0,0.005025125628140704,3.367295829986474,7.86604746953515,89.8703448275862,0.16,5,4.0,0.242,0.2,CUST_00134,1
22,0,3,5,3,0.0,121,21,19.33,405.93,0.606,15,0.19,6,2.0,1,0.00819672131147541,3.091042453358316,6.008641180478599,18.451363636363638,0.5818,2,2.0,0.22999999999999998,0.3333333333333333,CUST_00135,0
43,0,0,0,1,2.0,334,11,58.68,645.48,0.221,36,0.141,5,3.0,1,0.0029850746268656717,2.4849066497880004,6.471542261925192,53.79,0.6063000000000001,5,2.0,0.225,0.3333333333333333,CUST_00136,1
31,0,0,1,4,1.0,284,69,84.83,5853.27,0.508,54,0.247,7,2.0,1,0.0035087719298245615,4.248495242049359,8.674926588497762,83.61814285714286,0.8124,5,4.0,0.10500000000000001,0.25,CUST_00137,0
56,1,1,0,6,2.0,295,37,91.44,3383.28,0.283,58,0.214,2,9.0,1,0.0033783783783783786,3.6375861597263857,8.126896459619942,89.03368421052632,0.7715666666666667,3,1.0,0.26,0.25,CUST_00138,1
44,1,0,3,0,2.0,182,49,105.21,5155.29,0.3,54,0.072,0,0.0,0,0.00546448087431694,3.912023005428146,8.547972607628658,103.1058,0.45000000000000007,3,4.0,0.22666666666666668,0.2,CUST_00139,0
26,1,0,0,2,0.0,100,69,83.81,5782.89,0.178,23,0.375,2,6.0,1,0.009900990099009901,4.248495242049359,8.66283174567712,82.61271428571429,0.5067333333333334,1,3.0,0.1875,0.25,CUST_00140,0
32,0,0,5,3,1.0,11,33,59.68,1969.44,0.124,53,0.019,0,3.0,0,0.08333333333333333,3.5263605246161616,7.586012147046887,57.924705882352946,0.39053333333333334,0,2.0,0.25666666666666665,0.3333333333333333,CUST_00141,0
32,1,0,5,3,1.0,233,45,147.3,6628.5,0.405,18,0.225,6,3.0,1,0.004273504273504274,3.828641396489095,8.799284665554774,144.09782608695653,0.5415,5,4.0,0.25,0.2,CUST_00142,1
43,0,3,5,1,2.0,117,8,52.36,418.88,0.261,59,0.239,2,7.0,1,0.00847457627118644,2.1972245773362196,6.039968956167597,46.54222222222222,0.7716333333333333,0,5.0,0.2657142857142857,0.14285714285714285,CUST_00143,0
59,0,2,3,2,3.0,64,6,54.15,324.9,0.434,39,0.116,1,2.0,1,0.015384615384615385,1.9459101490553132,5.786590585843515,46.41428571428571,0.6901999999999999,0,4.0,0.185,0.125,CUST_00144,1
30,0,0,2,9,1.0,176,15,193.22,2898.3,0.37,0,0.016,6,3.0,1,0.005649717514124294,2.772588722239781,7.972224607527546,181.14375,0.411,2,1.0,0.33,0.5,CUST_00145,0
49,0,3,3,1,2.0,83,15,5.84,87.6,0.435,10,0.06,5,7.0,0,0.011904761904761904,2.772588722239781,4.484131857611035,5.475,0.19716666666666666,2,6.0,0.2675,0.16666666666666666,CUST_00146,0
56,1,3,2,3,2.0,2,9,86.52,778.68,0.362,50,0.242,5,6.0,1,0.3333333333333333,2.302585092994046,6.658883579095196,77.868,0.7419333333333333,2,4.0,0.20125,0.16666666666666666,CUST_00147,1
49,0,3,3,6,2.0,299,61,88.88,5421.68,0.313,39,0.002,2,2.0,0,0.0033333333333333335,4.127134385045092,8.598345437170835,87.44645161290323,0.3539,3,3.0,0.24857142857142858,0.16666666666666666,CUST_00148,1
21,0,0,4,5,0.0,217,56,38.99,2183.44,0.479,18,0.151,5,10.0,0,0.0045871559633027525,4.04305126783455,7.689114781774872,38.3059649122807,0.2637,5,4.0,0.25833333333333336,0.2,CUST_00149,1
47,0,3,2,5,2.0,242,5,55.42,277.1,0.585,4,0.427,4,9.0,1,0.00411522633744856,1.791759469228055,5.627980761239919,46.18333333333334,0.5021666666666667,6,2.0,0.21,0.3333333333333333,CUST_00150,0
54,0,2,1,0,2.0,297,26,54.02,1404.52,0.176,20,0.12,6,6.0,1,0.003355704697986577,3.295836866004329,7.248162620056799,52.01925925925926,0.4861333333333333,5,3.0,0.3066666666666667,0.3333333333333333,CUST_00151,1
40,0,0,1,3,1.0,60,57,46.03,2623.71,0.467,54,0.137,6,4.0,1,0.01639344262295082,4.060443010546419,7.872725692732304,45.23637931034483,0.8001,2,3.0,0.16,0.3333333333333333,CUST_00152,0
56,0,3,5,6,2.0,203,35,51.9,1816.5,0.202,19,0.091,3,8.0,0,0.004901960784313725,3.58351893845611,7.505217209407674,50.458333333333336,0.1872666666666667,5,5.0,0.22166666666666668,0.16666666666666666,CUST_00153,1
62,1,2,3,1,3.0,40,10,74.04,740.4,0.181,57,0.205,0,9.0,1,0.024390243902439025,2.3978952727983707,6.608540290716632,67.30909090909091,0.7343,0,4.0,0.24875,0.16666666666666666,CUST_00154,0
32,0,1,0,6,1.0,315,21,33.98,713.58,0.344,17,0.362,0,0.0,1,0.0031645569620253164,3.091042453358316,6.5716949575122285,32.43545454545455,0.5165333333333333,4,3.0,0.242,0.2,CUST_00155,1
60,0,3,5,8,3.0,45,12,54.4,652.8,0.412,33,0.036,0,1.0,1,0.021739130434782608,2.5649493574615367,6.48280149429011,50.215384615384615,0.6436,0,5.0,0.20800000000000002,0.16666666666666666,CUST_00156,0
46,0,2,0,1,2.0,298,9,18.55,166.95,0.208,22,0.385,3,7.0,1,0.0033444816053511705,2.302585092994046,5.123666316058301,16.695,0.5090666666666667,6,2.0,0.21,0.3333333333333333,CUST_00157,0
53,1,0,3,7,2.0,119,16,33.39,534.24,0.102,18,0.323,2,8.0,0,0.008333333333333333,2.833213344056216,6.282715244436788,31.425882352941176,0.15059999999999998,1,3.0,0.20500000000000002,0.2,CUST_00158,0
30,0,3,5,1,1.0,131,73,22.9,1671.7,0.051,9,0.167,0,5.0,0,0.007575757575757576,4.304065093204169,7.422194366317963,22.59054054054054,0.07529999999999999,0,2.0,0.28,0.3333333333333333,CUST_00159,0
49,0,0,5,0,2.0,280,54,61.81,3337.74,0.278,49,0.117,0,3.0,0,0.0035587188612099642,4.007333185232471,8.113348769286777,60.686181818181815,0.4100666666666667,3,1.0,0.27,0.5,CUST_00160,1
24,0,0,1,5,0.0,50,23,23.77,546.71,0.35,47,0.054,2,8.0,0,0.0196078431372549,3.1780538303479458,6.305745949793529,22.779583333333335,0.41833333333333333,0,2.0,0.29500000000000004,0.3333333333333333,CUST_00161,0
39,0,3,0,1,1.0,88,39,17.92,698.88,0.655,36,0.158,6,6.0,0,0.011235955056179775,3.6888794541139363,6.550908891776419,17.472,0.4365,2,2.0,0.15,0.16666666666666666,CUST_00162,0
45,0,0,4,7,2.0,21,22,17.97,395.34,0.452,44,0.171,6,2.0,1,0.045454545454545456,3.1354942159291497,5.9822724287390665,17.188695652173912,0.7289333333333333,2,2.0,0.27,0.3333333333333333,CUST_00163,0
19,1,0,4,8,0.0,232,55,23.91,1315.05,0.107,33,0.045,5,2.0,0,0.004291845493562232,4.02535169073515,7.182390105084484,23.483035714285712,0.25210000000000005,5,4.0,0.1775,0.3333333333333333,CUST_00164,1
59,1,0,5,6,3.0,43,31,124.61,3862.91,0.102,42,0.046,3,8.0,0,0.022727272727272728,3.4657359027997265,8.259434903135682,120.7159375,0.3106,2,4.0,0.18777777777777777,0.1111111111111111,CUST_00165,0
62,0,0,3,2,3.0,23,74,186.59,13807.66,0.348,43,0.036,4,8.0,1,0.041666666666666664,4.31748811353631,9.533051210558655,184.10213333333334,0.6910666666666667,2,6.0,0.22583333333333333,0.125,CUST_00166,0
23,1,0,5,5,0.0,216,47,41.65,1957.55,0.088,20,0.128,5,6.0,0,0.004608294930875576,3.8712010109078907,7.579959682522158,40.782291666666666,0.15973333333333334,5,2.0,0.11,0.5,CUST_00167,0
45,1,1,1,6,2.0,277,27,16.53,446.31,0.307,39,0.179,5,2.0,0,0.0035971223021582736,3.332204510175204,6.103251866549288,15.939642857142857,0.3521,5,3.0,0.1625,0.2,CUST_00168,1
45,0,0,0,8,2.0,194,48,42.93,2060.64,0.306,43,0.032,7,5.0,1,0.005128205128205128,3.8918202981106265,7.6312570615558295,42.053877551020406,0.6784666666666667,5,3.0,0.254,0.2,CUST_00169,0
61,0,3,5,2,3.0,215,39,165.46,6452.94,0.189,46,0.266,7,10.0,1,0.004629629629629629,3.6888794541139363,8.772446076008421,161.3235,0.6633666666666667,5,3.0,0.15285714285714286,0.2,CUST_00170,0
61,0,3,3,3,3.0,179,21,65.59,1377.39,0.282,14,0.113,6,6.0,0,0.005555555555555556,3.091042453358316,7.228671430399244,62.60863636363637,0.17793333333333333,2,3.0,0.26,0.2,CUST_00171,0
37,0,0,4,4,1.0,143,15,16.97,254.55,0.133,21,0.069,4,0.0,1,0.006944444444444444,2.772588722239781,5.543418085214289,15.909375,0.4799,2,2.0,0.13,0.25,CUST_00172,0
47,1,1,0,0,2.0,314,45,234.87,10569.15,0.39,16,0.161,1,6.0,0,0.0031746031746031746,3.828641396489095,9.265789269870497,229.7641304347826,0.22366666666666668,3,3.0,0.13,0.25,CUST_00173,1
28,1,1,5,6,1.0,26,19,40.99,778.81,0.201,41,0.212,6,3.0,1,0.037037037037037035,2.995732273553991,6.659050300267247,38.9405,0.6336333333333334,2,2.0,0.27,0.25,CUST_00174,0
45,2,0,0,9,2.0,218,53,35.62,1887.86,0.553,6,0.141,7,7.0,0,0.0045662100456621,3.9889840465642745,7.543728751467531,34.96037037037037,0.20590000000000003,5,5.0,0.2225,0.1111111111111111,CUST_00175,0
42,1,2,1,2,2.0,59,55,139.41,7667.55,0.244,51,0.244,5,1.0,0,0.016666666666666666,4.02535169073515,8.944882828249535,136.9205357142857,0.4132,2,2.0,0.22500000000000003,0.3333333333333333,CUST_00176,0
56,0,3,4,3,2.0,346,49,68.14,3338.86,0.358,51,0.185,0,7.0,0,0.002881844380403458,3.912023005428146,8.113684168924575,66.77720000000001,0.4474,3,1.0,0.075,0.3333333333333333,CUST_00177,1
50,0,0,3,9,2.0,45,78,153.12,11943.36,0.549,24,0.209,6,6.0,1,0.021739130434782608,4.3694478524670215,9.388014479421203,151.18177215189874,0.6247,2,4.0,0.16,0.14285714285714285,CUST_00178,0
18,1,3,0,4,0.0,224,61,48.92,2984.12,0.547,57,0.185,5,0.0,0,0.0044444444444444444,4.127134385045092,8.00139522602369,48.130967741935486,0.5441,5,2.0,0.31666666666666665,0.25,CUST_00179,0
44,0,3,4,4,2.0,350,60,51.43,3085.8,0.35,21,0.241,7,4.0,1,0.002849002849002849,4.110873864173311,8.034890234583449,50.58688524590164,0.5449999999999999,5,3.0,0.1675,0.25,CUST_00180,1
30,0,3,5,5,1.0,256,76,37.3,2834.8,0.519,9,0.037,6,9.0,0,0.0038910505836575876,4.343805421853684,7.950079363303457,36.81558441558442,0.2157,5,2.0,0.22,0.2,CUST_00181,1
58,1,3,3,9,3.0,110,24,61.75,1482.0,0.045,54,0.092,7,7.0,0,0.009009009009009009,3.2188758248682006,7.301822342137932,59.28,0.37350000000000005,2,2.0,0.27,0.3333333333333333,CUST_00182,0
20,1,0,3,5,0.0,320,39,52.92,2063.88,0.172,49,0.138,0,0.0,1,0.003115264797507788,3.6888794541139363,7.6328273923264565,51.597,0.6782666666666666,3,3.0,0.24250000000000002,0.2,CUST_00183,1
56,1,2,2,5,2.0,340,61,31.08,1895.88,0.147,45,0.031,3,5.0,1,0.002932551319648094,4.127134385045092,7.547965710158722,30.578709677419358,0.6441,5,6.0,0.21500000000000002,0.125,CUST_00184,0
23,0,1,0,5,0.0,250,23,14.12,324.76,0.182,15,0.288,1,9.0,1,0.00398406374501992,3.1780538303479458,5.786160913922103,13.531666666666666,0.4546,3,3.0,0.2525,0.25,CUST_00185,0
25,1,3,4,5,0.0,77,72,79.87,5750.64,0.329,12,0.168,0,10.0,0,0.01282051282051282,4.290459441148391,8.657240310515952,78.77589041095891,0.17870000000000003,0,2.0,0.13,0.25,CUST_00186,0
44,1,0,0,3,2.0,283,79,70.71,5586.09,0.337,42,0.347,6,4.0,1,0.0035211267605633804,4.382026634673881,8.628213858153458,69.826125,0.6811,6,4.0,0.21000000000000002,0.125,CUST_00187,0
26,0,3,5,0,0.0,87,39,44.21,1724.19,0.28,34,0.019,3,9.0,1,0.011363636363636364,3.6888794541139363,7.4530924683274895,43.10475,0.6106666666666667,2,2.0,0.175,0.3333333333333333,CUST_00188,0
54,1,3,5,1,2.0,250,72,116.4,8380.8,0.316,57,0.079,6,10.0,1,0.00398406374501992,4.290459441148391,9.033817967546565,114.80547945205478,0.7747999999999999,5,4.0,0.20714285714285713,0.16666666666666666,CUST_00189,0
50,0,1,3,3,2.0,208,11,61.53,676.83,0.472,29,0.021,3,9.0,1,0.004784688995215311,2.4849066497880004,6.5188965190373755,56.4025,0.6349333333333333,5,2.0,0.19,0.3333333333333333,CUST_00190,0
59,2,2,3,8,3.0,159,42,77.41,3251.22,0.494,48,0.072,7,4.0,1,0.00625,3.7612001156935624,8.087093119056004,75.60976744186046,0.7682,2,4.0,0.15142857142857144,0.16666666666666666,CUST_00191,0
61,0,1,4,5,3.0,12,25,54.39,1359.75,0.231,4,0.12,2,9.0,0,0.07692307692307693,3.258096538021482,7.2157912973143095,52.29807692307692,0.09596666666666667,0,5.0,0.17125,0.14285714285714285,CUST_00192,0
41,0,0,1,2,1.0,225,34,15.34,521.56,0.156,38,0.011,4,5.0,0,0.004424778761061947,3.5553480614894135,6.2587398097821,14.901714285714284,0.30013333333333336,5,4.0,0.16,0.2,CUST_00193,0
32,0,1,0,2,1.0,358,22,155.2,3414.4,0.498,5,0.156,6,4.0,1,0.002785515320334262,3.1354942159291497,8.136049895453139,148.45217391304348,0.48273333333333335,5,4.0,0.16,0.25,CUST_00194,1
49,1,0,0,9,2.0,301,2,73.94,147.88,0.136,37,0.349,6,2.0,0,0.0033112582781456954,1.0986122886681096,5.003140612333995,49.29333333333333,0.2874666666666667,8,1.0,0.19,0.5,CUST_00195,1
49,0,0,5,9,2.0,32,51,18.89,963.39,0.197,37,0.055,6,1.0,1,0.030303030303030304,3.9512437185814275,6.871495777111821,18.52673076923077,0.6057666666666667,2,4.0,0.3,0.2,CUST_00196,0
41,0,0,0,8,1.0,54,16,38.01,608.16,0.324,19,0.238,5,10.0,1,0.01818181818181818,2.833213344056216,6.41208095898349,35.77411764705882,0.5238666666666667,2,5.0,0.22200000000000003,0.2,CUST_00197,0
58,0,1,4,3,3.0,242,11,86.4,950.4,0.521,38,0.285,7,10.0,0,0.00411522633744856,2.4849066497880004,6.857934583998181,79.2,0.40963333333333335,5,4.0,0.19333333333333336,0.2,CUST_00198,1
29,1,1,2,2,1.0,115,78,182.91,14266.98,0.412,5,0.303,1,10.0,1,0.008620689655172414,4.3694478524670215,9.565773144739644,180.5946835443038,0.4569333333333333,1,3.0,0.26666666666666666,0.25,CUST_00199,0
56,0,0,3,7,2.0,288,69,68.71,4740.99,0.217,4,0.273,4,4.0,0,0.0034602076124567475,4.248495242049359,8.464212157808282,67.72842857142857,0.09176666666666666,5,2.0,0.22999999999999998,0.3333333333333333,CUST_00200,1
19,0,0,5,7,0.0,104,62,98.55,6110.1,0.189,54,0.12,5,9.0,1,0.009523809523809525,4.143134726391533,8.717862068694918,96.9857142857143,0.7167000000000001,2,4.0,0.21000000000000002,0.16666666666666666,CUST_00201,1
20,1,2,3,1,0.0,311,19,204.06,3877.14,0.417,6,0.03,0,9.0,1,0.003205128205128205,2.995732273553991,8.263110936234002,193.857,0.46509999999999996,3,2.0,0.165,0.3333333333333333,CUST_00202,1
54,0,3,3,7,2.0,297,29,196.45,5697.05,0.311,14,0.382,0,9.0,1,0.003355704697986577,3.4011973816621555,8.64787929002813,189.90166666666667,0.4866333333333333,4,1.0,0.08,0.25,CUST_00203,1
34,1,0,3,6,1.0,127,42,67.42,2831.64,0.201,17,0.089,4,10.0,0,0.0078125,3.7612001156935624,7.948964417982576,65.8520930232558,0.17363333333333333,2,3.0,0.175,0.2,CUST_00204,0
19,0,3,2,5,0.0,40,23,92.5,2127.5,0.17,36,0.129,1,8.0,0,0.024390243902439025,3.1780538303479458,7.663172785268207,88.64583333333333,0.291,0,4.0,0.14700000000000002,0.14285714285714285,CUST_00205,0
19,1,3,0,8,0.0,72,60,24.95,1497.0,0.227,42,0.058,4,8.0,1,0.0136986301369863,4.110873864173311,7.311886164077165,24.540983606557376,0.6480999999999999,2,1.0,0.38,0.5,CUST_00206,0
45,0,2,1,9,2.0,235,73,52.39,3824.47,0.337,26,0.132,0,3.0,1,0.00423728813559322,4.304065093204169,8.249436614529015,51.682027027027026,0.5744333333333334,3,3.0,0.19833333333333333,0.16666666666666666,CUST_00207,0
40,0,0,3,6,1.0,247,18,75.58,1360.44,0.103,22,0.237,4,10.0,1,0.004032258064516129,2.9444389791664403,7.216298242101248,71.6021052631579,0.47756666666666664,5,3.0,0.049999999999999996,0.25,CUST_00208,1
54,1,0,4,0,2.0,294,55,39.04,2147.2,0.465,28,0.291,7,8.0,0,0.003389830508474576,4.02535169073515,7.672385561163947,38.34285714285714,0.3261666666666667,5,2.0,0.25333333333333335,0.25,CUST_00209,1
49,0,0,3,5,2.0,247,18,18.89,340.02,0.325,23,0.092,7,10.0,0,0.004032258064516129,2.9444389791664403,5.831941126590006,17.89578947368421,0.25083333333333335,5,4.0,0.15,0.2,CUST_00210,1
50,1,0,3,2,2.0,312,27,52.9,1428.3,0.306,24,0.214,6,10.0,0,0.003194888178913738,3.332204510175204,7.26494009291507,51.010714285714286,0.2518,5,2.0,0.22666666666666668,0.25,CUST_00211,0
18,0,3,0,5,0.0,34,1,13.27,13.27,0.505,19,0.125,6,10.0,1,0.02857142857142857,0.6931471805599453,2.658159431488745,6.635,0.5781666666666667,4,3.0,0.19,0.16666666666666666,CUST_00212,0
36,0,1,4,9,1.0,129,14,182.74,2558.36,0.487,45,0.018,5,8.0,1,0.007692307692307693,2.70805020110221,7.847512506218399,170.55733333333333,0.7461,2,4.0,0.16,0.2,CUST_00213,0
19,0,3,0,4,0.0,10,59,52.15,3076.85,0.4,20,0.057,3,3.0,0,0.09090909090909091,4.0943445622221,8.031986580267866,51.280833333333334,0.2533333333333333,2,4.0,0.18333333333333332,0.16666666666666666,CUST_00214,0
61,2,2,3,4,3.0,168,78,127.73,9962.94,0.152,39,0.019,5,0.0,0,0.005917159763313609,4.3694478524670215,9.2067278546859,126.11316455696203,0.3056,2,4.0,0.21714285714285714,0.16666666666666666,CUST_00215,0
43,0,1,0,6,2.0,272,33,27.02,891.66,0.016,39,0.019,2,0.0,1,0.003663003663003663,3.5263605246161616,6.794205769295225,26.225294117647056,0.5648,3,2.0,0.19,0.3333333333333333,CUST_00216,1
49,0,0,0,3,2.0,216,36,36.51,1314.36,0.159,1,0.145,3,9.0,0,0.004608294930875576,3.6109179126442243,7.181865671403823,35.52324324324324,0.05436666666666667,5,2.0,0.21333333333333335,0.25,CUST_00217,1
23,0,0,5,2,0.0,240,39,87.36,3407.04,0.7,47,0.091,6,6.0,1,0.004149377593360996,3.6888794541139363,8.13389262496953,85.176,0.8233333333333333,5,4.0,0.27,0.16666666666666666,CUST_00218,0
49,0,3,2,9,2.0,14,76,180.24,13698.24,0.127,48,0.36,1,7.0,1,0.06666666666666667,4.343805421853684,9.525095635824897,177.89922077922077,0.6581000000000001,1,2.0,0.325,0.25,CUST_00219,0
21,0,0,1,9,0.0,90,45,63.35,2850.75,0.064,57,0.022,2,3.0,1,0.01098901098901099,3.828641396489095,7.955688119908007,61.97282608695652,0.6992,0,3.0,0.24333333333333332,0.14285714285714285,CUST_00220,0
28,1,3,2,9,1.0,18,25,28.18,704.5,0.43,41,0.063,0,0.0,0,0.05263157894736842,3.258096538021482,6.558906771292869,27.096153846153847,0.4023333333333334,0,2.0,0.2333333333333333,0.25,CUST_00221,0
34,0,0,2,7,1.0,340,15,109.84,1647.6,0.266,45,0.371,5,4.0,0,0.002932551319648094,2.772588722239781,7.407681721879127,102.975,0.3798,6,2.0,0.155,0.3333333333333333,CUST_00222,1
55,1,3,4,9,2.0,169,20,23.18,463.6,0.42,43,0.23,4,5.0,0,0.0058823529411764705,3.044522437723423,6.141176820336309,22.076190476190476,0.4126666666666667,2,4.0,0.196,0.2,CUST_00223,0
41,0,3,5,4,1.0,56,34,154.71,5260.14,0.299,19,0.145,4,3.0,1,0.017543859649122806,3.5553480614894135,8.568103012287217,150.2897142857143,0.5163666666666666,2,4.0,0.188,0.14285714285714285,CUST_00224,0
22,1,0,5,0,0.0,164,58,127.66,7404.28,0.417,10,0.1,7,8.0,1,0.006060606060606061,4.07753744390572,8.909948538276026,125.49627118644068,0.49176666666666663,2,5.0,0.205,0.16666666666666666,CUST_00225,1
51,1,3,0,8,2.0,152,60,29.77,1786.2,0.495,1,0.198,4,9.0,1,0.006535947712418301,4.110873864173311,7.488405428314937,29.281967213114754,0.4551666666666666,2,3.0,0.182,0.2,CUST_00226,1
23,0,0,2,5,0.0,90,78,49.41,3853.98,0.519,46,0.079,4,0.0,1,0.01098901098901099,4.3694478524670215,8.257121097916526,48.78455696202532,0.7623666666666666,2,2.0,0.2866666666666667,0.25,CUST_00227,1
39,2,0,1,8,1.0,285,30,36.28,1088.4,0.259,14,0.21,0,3.0,1,0.0034965034965034965,3.4339872044851463,6.993382364949574,35.10967741935484,0.4710333333333333,3,4.0,0.25,0.2,CUST_00228,1
28,0,3,4,4,1.0,22,13,74.01,962.13,0.256,25,0.173,6,9.0,0,0.043478260869565216,2.639057329615259,6.870188397495038,68.72357142857143,0.24346666666666666,2,2.0,0.23666666666666666,0.25,CUST_00229,0
33,1,0,5,4,1.0,267,78,79.48,6199.44,0.538,2,0.183,7,6.0,1,0.0037313432835820895,4.3694478524670215,8.732375536257027,78.4739240506329,0.47473333333333334,5,4.0,0.27499999999999997,0.14285714285714285,CUST_00230,0
50,1,1,0,0,2.0,297,67,13.85,927.95,0.171,17,0.551,6,1.0,1,0.003355704697986577,4.219507705176107,6.83405491605218,13.646323529411765,0.46463333333333334,6,2.0,0.2025,0.25,CUST_00231,1
26,0,0,1,1,0.0,246,45,82.67,3720.15,0.11,19,0.14,4,9.0,1,0.004048582995951417,3.828641396489095,8.22178803927828,80.87282608695652,0.45966666666666667,5,3.0,0.29333333333333333,0.25,CUST_00232,1
23,0,3,2,6,0.0,139,40,50.48,2019.2,0.564,23,0.104,1,9.0,0,0.007142857142857143,3.713572066704308,7.610951795395084,49.24878048780488,0.32253333333333334,0,3.0,0.17333333333333334,0.25,CUST_00233,0
33,0,3,1,7,1.0,52,38,20.6,782.8,0.176,58,0.113,3,4.0,0,0.018867924528301886,3.6635616461296463,6.664153885765531,20.07179487179487,0.4394666666666667,2,5.0,0.16799999999999998,0.1111111111111111,CUST_00234,0
46,0,0,5,3,2.0,67,75,88.94,6670.5,0.29,15,0.187,6,1.0,0,0.014705882352941176,4.330733340286331,8.805600001182475,87.76973684210526,0.187,2,2.0,0.16,0.25,CUST_00235,0
